record_id,region_code,country_name,country_code,survey_acronym,reporting_year,reporting_level,survey_coverage,survey_year,welfare_type,survey_comparability,comparable_spell,poverty_line,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,polarization,decile1,decile2,decile3,decile4,decile5,decile6,decile7,decile8,decile9,decile10,cpi,ppp,reporting_pop,reporting_gdp,reporting_pce,is_interpolated,distribution_type,estimation_type
579,ECA,"Czech Republic",CZE,EU-SILC,2012,national,national,2012,income,1,"2004 - 2020",2.15,0.000322,0.000258,0.000213,0.000635,31.23933225,27.92027062,0.118437061,0.261100175,0.192957633,0.038816979,0.056807506,0.067764564,0.077408242,0.085546534,0.093364905,0.102703441,0.116464043,0.139430635,0.221693151,0.949494993,13.65135384,10510785,16606.99254,7937.539182,0,micro,survey
580,LAC,"Costa Rica",CRI,EHPM,2009,national,national,2009,income,2,"2001 - 2009",2.15,0.024773993,0.011445984,0.007475687,0.012731624,22.71151426,14.01305707,0.459539178,0.505601251,0.47458546,0.013454259,0.026110197,0.035189708,0.044440742,0.054804653,0.068659889,0.086065154,0.112619823,0.164352083,0.394303492,0.767928038,372.669281,4563127,9746.490696,5921.231346,0,micro,survey
581,ECA,"Czech Republic",CZE,EU-SILC,2013,national,national,2013,income,1,"2004 - 2020",2.15,0.000457,0.00023,0.000127,0.000348,31.44627946,27.94210107,0.121902939,0.264739033,0.192120441,0.037799289,0.056680791,0.068156262,0.077157324,0.085192809,0.093029094,0.102413989,0.115506108,0.138136128,0.225928207,0.963151518,13.65135384,10514272,16593.86423,8007.077125,0,micro,survey
582,OHI,Germany,DEU,GSOEP-LIS,2012,national,national,2012,income,2,"1991 - 2019",2.15,0,0,0,0,58.3575503,49.32867243,0.163352857,0.310557889,0.259015988,0.032485514,0.049150935,0.059729809,0.069371824,0.079330755,0.090271103,0.104002925,0.121606007,0.149972877,0.244078251,0.952199344,0.787180305,80425823,40069.35396,21390.60898,0,micro,survey
583,LAC,"Costa Rica",CRI,ENAHO,2010,national,national,2010,income,3,"2010 - 2022",2.15,0.014892362,0.006739359,0.004506678,0.007609091,23.18134473,14.85340168,0.408054794,0.480459678,0.453859551,0.015676894,0.028716854,0.037939952,0.047139809,0.057682694,0.071284093,0.089132639,0.116105658,0.168573403,0.367748004,0.81156344,372.669281,4622252,10137.58217,6189.816541,0,micro,survey
584,LAC,"Dominican Republic",DOM,ENFT,2007,national,national,2007,income,5,"2005 - 2016",2.15,0.060679278,0.017423299,0.008075064,0.023539841,11.89717027,7.604998011,0.418177167,0.488593715,0.432517835,0.015858094,0.027866946,0.037223308,0.047225812,0.058448075,0.070865488,0.087017913,0.111367653,0.158085407,0.386041305,0.674505101,24.39057732,9402206,5272.864103,3703.222528,0,micro,survey
585,LAC,"Dominican Republic",DOM,ENFT,2008,national,national,2008,income,5,"2005 - 2016",2.15,0.054485998,0.01450618,0.006129337,0.018605544,11.48038478,7.388306384,0.400467033,0.48109169,0.434225274,0.017270117,0.028544574,0.037818542,0.047668804,0.058569877,0.071349864,0.088511704,0.113894473,0.158451418,0.377920627,0.772838419,24.39057732,9522948,5373.096245,3855.264237,0,micro,survey
586,OHI,Germany,DEU,GSOEP-LIS,2013,national,national,2013,income,2,"1991 - 2019",2.15,0,0,0,0,59.01468085,49.7064525,0.167576351,0.314736668,0.257147302,0.032865531,0.048746973,0.059054881,0.068850755,0.079033914,0.089695558,0.102923006,0.12045669,0.14883221,0.249540483,0.966527282,0.787180305,80645605,40135.01583,21409.50078,0,micro,survey
587,LAC,"Dominican Republic",DOM,ENFT,2009,national,national,2009,income,5,"2005 - 2016",2.15,0.046799769,0.012195831,0.004935155,0.016128072,12.40651016,7.871095617,0.413467326,0.488758412,0.437103365,0.016897113,0.027901876,0.037072315,0.046976811,0.057461241,0.070174289,0.086771841,0.111039579,0.15850855,0.387196387,0.760709712,24.39057732,9648061,5353.598213,4018.157568,0,micro,survey
588,OHI,Germany,DEU,GSOEP-LIS,2014,national,national,2014,income,2,"1991 - 2019",2.15,0,0,0,0,58.67547467,49.98010767,0.164422579,0.308718557,0.257494429,0.0316596,0.049004147,0.060300067,0.07004737,0.079862345,0.091039382,0.104578886,0.122519767,0.149804001,0.241184436,0.975291784,0.787180305,80982500,40851.16173,21544.44466,0,micro,survey
589,LAC,"Dominican Republic",DOM,ENFT,2010,national,NULL,2010,income,5,"2005 - 2016",2.15,0.038692139,0.00931359,0.003677183,0.011978835,12.23048093,8.029945833,0.384903566,0.473265993,0.448986922,0.017994426,0.028440233,0.037908601,0.047101505,0.058250019,0.073052701,0.091647661,0.116382471,0.16378629,0.365436093,0.804079733,24.39057732,9775755,5724.307281,4238.228351,0,micro,survey
590,OHI,Germany,DEU,GSOEP-LIS,2015,national,national,2015,income,2,"1991 - 2019",2.15,0,0,0,0,60.7444295,51.45444003,0.170504295,0.314430637,0.256732772,0.031451267,0.04864008,0.059753859,0.069378565,0.079250222,0.090309924,0.104016818,0.121251953,0.148029824,0.247917488,0.980308861,0.787180305,81686611,41103.25644,21772.41468,0,micro,survey
591,LAC,"Dominican Republic",DOM,ENFT,2011,national,national,2011,income,5,"2005 - 2016",2.15,0.04055294,0.010423829,0.004356067,0.014209302,12.6916677,8.150972414,0.392862072,0.47706905,0.438544828,0.017670282,0.029751624,0.038245028,0.047366045,0.058022908,0.071193244,0.089905901,0.115783528,0.157096,0.37496544,0.859373067,24.39057732,9903737,5827.383243,4364.64152,0,micro,survey
592,LAC,"Dominican Republic",DOM,ENFT,2012,national,national,2012,income,5,"2005 - 2016",2.15,0.038488619,0.009761456,0.004036498,0.013337473,12.13489192,8.053047613,0.36596823,0.461337531,0.41887449,0.018502715,0.030634646,0.040143848,0.050192842,0.060552778,0.074494645,0.090626663,0.114917129,0.159439315,0.360495421,0.881762857,24.39057732,10030882,5909.863367,4391.175862,0,micro,survey
593,LAC,"Dominican Republic",DOM,ENFT,2013,national,national,2013,income,5,"2005 - 2016",2.15,0.029718231,0.007549967,0.002928399,0.009860803,12.81843748,8.262237906,0.388132135,0.476563933,0.421894462,0.018628804,0.02964774,0.038712911,0.048081313,0.058676732,0.071216848,0.087618587,0.111036079,0.157163713,0.379217275,0.927006061,24.39057732,10157051,6120.991154,4433.033738,0,micro,survey
594,ECA,"Czech Republic",CZE,EU-SILC,2014,national,national,2014,income,1,"2004 - 2020",2.15,0,0,0,0,32.18021803,28.4821595,0.116822268,0.259232209,0.192373129,0.03850434,0.058112065,0.069063757,0.077249373,0.084933374,0.092773765,0.102686762,0.1163298,0.138894771,0.221451994,0.966464645,13.65135384,10525347,16951.37912,8111.196638,0,micro,survey
595,LAC,"Dominican Republic",DOM,ENFT,2014,national,national,2014,income,5,"2005 - 2016",2.15,0.033559257,0.00777417,0.003039078,0.01003397,13.28903593,9.152832322,0.33764317,0.442800318,0.41922403,0.01898567,0.031519405,0.041510653,0.051600248,0.062802286,0.076265788,0.094381828,0.12091931,0.168224771,0.333790042,0.953224737,24.39057732,10282115,6472.849075,4611.507373,0,micro,survey
596,ECA,"Czech Republic",CZE,EU-SILC,2015,national,national,2015,income,1,"2004 - 2020",2.15,0.0000876,0.0000784,0.0000701,0.000197,33.50800566,29.77055985,0.116731781,0.25867433,0.191235234,0.038518484,0.058141451,0.069272218,0.077474295,0.08478247,0.09314751,0.102926573,0.116309317,0.138128925,0.221298757,0.969454545,13.65135384,10546059,17829.69832,8408.415323,0,micro,survey
597,LAC,"Costa Rica",CRI,ENAHO,2011,national,national,2011,income,3,"2010 - 2022",2.15,0.017502994,0.006553258,0.00424792,0.00734173,23.91210438,15.32521951,0.425048133,0.487621657,0.465755929,0.014623446,0.027049496,0.036311668,0.046118353,0.057462954,0.071193574,0.089779212,0.117989673,0.170334022,0.369137602,0.85370622,372.669281,4679926,10453.52257,6531.567504,0,micro,survey
598,LAC,"Dominican Republic",DOM,ENFT,2015,national,national,2015,income,5,"2005 - 2016",2.15,0.025349869,0.006371976,0.002643527,0.009036214,14.58920663,9.981742408,0.353694343,0.451816364,0.404689925,0.018669109,0.031402185,0.041100359,0.051399748,0.062322188,0.075203345,0.09278104,0.116615753,0.161987561,0.348518711,0.956981681,24.39057732,10405832,6838.936735,4849.970268,0,micro,survey
599,ECA,"Czech Republic",CZE,EU-SILC,2016,national,national,2016,income,1,"2004 - 2020",2.15,0,0,0,0,34.75120544,30.65886494,0.112671934,0.254063329,0.19009463,0.040215578,0.059350112,0.070078742,0.077249862,0.084172721,0.092603305,0.102499766,0.115881325,0.138552097,0.219396493,0.976080799,13.65135384,10566332,18247.01173,8709.774347,0,micro,survey
600,LAC,"Costa Rica",CRI,ENAHO,2012,national,national,2012,income,3,"2010 - 2022",2.15,0.016733679,0.006234406,0.003585685,0.007497783,24.69894484,15.84780515,0.419269873,0.484190275,0.463107234,0.014713345,0.027286788,0.036834006,0.046769789,0.058021129,0.071706944,0.089826457,0.118646625,0.170074245,0.366120673,0.887422561,372.669281,4736593,10832.75676,6921.617396,0,micro,survey
601,LAC,"Dominican Republic",DOM,ENFT,2016,national,national,2016,income,5,"2005 - 2016",2.15,0.020301723,0.006082644,0.003057902,0.008387655,15.6292087,10.68552629,0.362644502,0.457239171,0.411897872,0.018136378,0.03043388,0.040241431,0.050256299,0.061950869,0.07588028,0.091861933,0.115819787,0.161781416,0.353637726,0.96993115,24.39057732,10527592,7209.99019,5083.217076,0,micro,survey
602,ECA,"Czech Republic",CZE,EU-SILC,2017,national,national,2017,income,1,"2004 - 2020",2.15,0,0,0,0,35.9193234,31.66929596,0.105674518,0.248522097,0.190445759,0.042025954,0.059999871,0.069949226,0.077473396,0.08431794,0.092213739,0.102672303,0.117220858,0.139571646,0.214555068,1,13.65135384,10594438,19139.23988,9037.940282,0,micro,survey
603,LAC,"Dominican Republic",DOM,ECNFT-Q03,2017,national,national,2017,income,6,"2017 - 2021",2.15,0.010015451,0.003474057,0.00228337,0.003787839,14.78820171,10.52661488,0.303863175,0.421956153,0.349158074,0.022744345,0.036427236,0.045977311,0.055713663,0.06608203,0.077501174,0.091999617,0.114334035,0.154204791,0.3350158,1,24.39057732,10647244,7461.653257,5244.730741,0,micro,survey
604,LAC,"Dominican Republic",DOM,ECNFT-Q03,2018,national,national,2018,income,6,"2017 - 2021",2.15,0.008355344,0.001953309,0.000907,0.002188158,16.23281586,11.22110877,0.32613208,0.436866621,0.359972874,0.022672914,0.035297081,0.04459607,0.053452916,0.063396413,0.075656054,0.091074724,0.112769909,0.149549106,0.351534811,1.035644428,24.39057732,10765531,7894.955179,5481.70736,0,micro,survey
605,LAC,"Costa Rica",CRI,ENAHO,2013,national,national,2013,income,3,"2010 - 2022",2.15,0.016425788,0.00580933,0.003288609,0.008325246,25.45739919,15.7473952,0.433420748,0.49152471,0.49356002,0.014268392,0.026317208,0.036147749,0.045372266,0.055881521,0.069740675,0.089391935,0.121013429,0.172209297,0.369657529,0.939018619,372.669281,4791535,10975.69637,6972.736426,0,micro,survey
606,OHI,Germany,DEU,GSOEP-LIS,2016,national,national,2016,income,2,"1991 - 2019",2.15,0,0,0,0,62.03454951,52.89615703,0.170978602,0.313906816,0.259679755,0.030742091,0.048220633,0.059512923,0.06966477,0.079616513,0.091429103,0.10507733,0.121791076,0.148407926,0.245537635,0.985129539,0.787180305,82348669,41682.03224,22124.34697,0,micro,survey
607,MNA,Algeria,DZA,EDCM,1988,national,national,1988,consumption,0,1988,2.15,0.064203113,0.008852471,0.001644129,0.010823559,7.464024073,5.553980482,0.281732292,0.401949092,0.307920823,0.027003771,0.038387635,0.048694654,0.058678608,0.068979814,0.080349926,0.093983148,0.112404931,0.143393862,0.328123652,0.085237837,38.2097435,24243018,3154.203226,1270.691018,0,group,survey
608,LAC,"Costa Rica",CRI,ENAHO,2014,national,national,2014,income,3,"2010 - 2022",2.15,0.015053035,0.006240934,0.003795121,0.007720932,24.87671927,15.83355614,0.421468511,0.486341956,0.472550138,0.014797825,0.027209848,0.036682501,0.04601227,0.056938975,0.071293023,0.090128377,0.117439433,0.170250202,0.369247545,0.987714119,372.669281,4844288,11240.71159,7229.263835,0,micro,survey
609,MNA,Algeria,DZA,ENMNV,1995,national,national,1995,consumption,1,1995,2.15,0.057705664,0.011368845,0.003757308,0.014353647,7.111213692,5.752363725,0.208517558,0.353300543,0.313371235,0.028715695,0.040942317,0.052224786,0.063291664,0.074802633,0.087562908,0.102867058,0.1234251,0.157281982,0.268885857,0.363678482,38.2097435,28478022,2862.107859,1114.415882,0,group,survey
610,OHI,Germany,DEU,GSOEP-LIS,2017,national,national,2017,income,2,"1991 - 2019",2.15,0.00247479,0.002337188,0.002207236,0.00715101,62.16806536,53.21651411,0.195352766,0.318513484,0.252985032,0.027628681,0.047950162,0.060213725,0.070487542,0.080385125,0.091259238,0.10409115,0.122001073,0.147738802,0.248244502,1,0.787180305,82657002,42639.55441,22353.81086,0,micro,survey
611,MNA,Algeria,DZA,ENCNVM,2011,national,national,2011.17,consumption,2,2011,2.15,0.004554675,0.001530427,0.001114155,0.001449978,9.225503374,8.043640163,0.125331331,0.276157309,0.226045572,0.040460213,0.053145605,0.063584423,0.073064549,0.082394737,0.092319143,0.103853957,0.118989957,0.143563834,0.22862358,0.745196029,38.2097435,36543541,3969.660263,1557.554611,0,group,survey
612,LAC,Ecuador,ECU,EPED,1987,urban,urban,1987,income,0,1987,2.15,0.176569064,0.073221955,0.040803206,0.118983493,8.380226589,5.546034484,0.488551817,0.504919651,0.452350604,0.010345758,0.022502917,0.034298499,0.046323127,0.059228459,0.073928333,0.092017284,0.117008549,0.159922601,0.384424474,0.002594918,0.574503362,5134094,4048.911183,2729.876825,0,group,survey
613,OHI,Germany,DEU,GSOEP-LIS,2018,national,national,2018,income,2,"1991 - 2019",2.15,0,0,0,0,64.82815595,54.92270385,0.176783614,0.317906896,0.252321742,0.030845118,0.048454014,0.059447848,0.069413912,0.079522658,0.090215965,0.102999437,0.119688048,0.147051243,0.252361757,1.01732165,0.787180305,82905782,42928.74124,22621.38753,0,micro,survey
614,LAC,Ecuador,ECU,ECV,1994,national,national,1994,income,1,1994,2.15,0.173190412,0.077050219,0.04911655,0.125503679,8.292420808,4.972731822,0.536276836,0.53368962,0.464070431,0.008901234,0.023395086,0.033622087,0.043786059,0.054002033,0.066156423,0.083017419,0.107685606,0.154744387,0.424689667,1164.699443,0.574503362,11347652,4358.593486,2740.293694,0,micro,survey
615,LAC,Ecuador,ECU,EPED,1995,urban,urban,1995,income,2,1995,2.15,0.1380884,0.066493737,0.048491441,0.054810775,8.200394838,5.107888614,0.450085456,0.509650726,0.454312136,0.009734172,0.027132791,0.036656361,0.045878925,0.056527244,0.068201498,0.085018347,0.109992117,0.160566145,0.4002924,1493.802247,0.574503362,6678722,4374.268716,2796.7247,0,micro,survey
616,OHI,Spain,ESP,ECHP-LIS,1994,national,national,1994,income,1,"1993 - 2000",2.15,0.009975269,0.00671196,0.004930139,0.014670765,29.52914702,24.85955118,0.236380604,0.351054946,0.301840966,0.022596788,0.042205147,0.054338372,0.064998748,0.076902769,0.090725745,0.104580042,0.12534102,0.158490848,0.259820521,97.86074728,0.702861428,39549108,19551.14529,12275.5007,0,micro,survey
617,LAC,Ecuador,ECU,EPED,1998,urban,urban,1998,income,3,1998,2.15,0.159899393,0.061114587,0.03588139,0.077176129,7.782866374,4.697989869,0.436010816,0.4965703,0.533996774,0.0126197,0.026576317,0.036270475,0.045223155,0.055648499,0.069290396,0.089316038,0.117266538,0.169190286,0.378598596,3045.255524,0.574503362,7233320,4543.536482,3039.683702,0,micro,survey
618,OHI,Germany,DEU,GSOEP-LIS,2019,national,national,2019,income,2,"1991 - 2019",2.15,0,0,0,0,65.88020006,55.68428654,0.176844422,0.317194296,0.250921979,0.030618546,0.04812327,0.060118268,0.070046293,0.079562319,0.090302313,0.103094743,0.119758836,0.146552881,0.251822532,1.032028782,0.787180305,83092962,43284.60246,22938.57668,0,micro,survey
619,LAC,"Dominican Republic",DOM,ECNFT-Q03,2019,national,national,2019,income,6,"2017 - 2021",2.15,0.008326866,0.002301076,0.001251806,0.002082918,16.46926406,11.80238332,0.297127123,0.419185651,0.356842179,0.02317933,0.036547678,0.045926813,0.055079661,0.065774126,0.078125489,0.093877888,0.115956722,0.154454543,0.33107775,1.054395838,24.39057732,10881882,8205.142578,5673.927503,0,micro,survey
620,OHI,Spain,ESP,ECHP-LIS,1995,national,NULL,1995,income,1,"1993 - 2000",2.15,0.014823424,0.007349192,0.004999227,0.01399429,29.55778323,24.26801813,0.244177923,0.357275302,0.301914615,0.021820105,0.042527531,0.054549878,0.064457416,0.076111568,0.089020956,0.103601577,0.122747587,0.156606668,0.268556714,102.4345704,0.702861428,39724050,20001.7908,12430.86355,0,micro,survey
621,LAC,Ecuador,ECU,ECV,1999,national,national,1999,income,4,1999,2.15,0.218434491,0.097816745,0.060777702,0.169763668,8.501190123,4.497147859,0.662431857,0.586019931,0.514820189,0.007397768,0.018539289,0.02816825,0.037130213,0.047676144,0.059626305,0.07597616,0.100843479,0.146133279,0.478509113,4225.820507,0.574503362,12412046,4254.15121,2623.290378,0,micro,survey
622,LAC,"Dominican Republic",DOM,ECNFT-Q03,2020,national,national,2020,income,6,"2017 - 2021",2.15,0.009594184,0.003632066,0.002332322,0.002702006,14.52931553,10.7546675,0.265883887,0.396319711,0.349622871,0.023666354,0.038438808,0.048765424,0.05815097,0.068261003,0.081004493,0.09705488,0.119695295,0.160506766,0.304456008,1.09426282,24.39057732,10999664,7571.782808,5423.747415,0,micro,survey
623,LAC,Ecuador,ECU,EPED,2000,national,national,2000,income,5,2000,2.15,0.284304176,0.11661548,0.068421255,0.167007642,6.542926833,3.623868258,0.576055641,0.563785176,0.49301983,0.009364721,0.021054022,0.030006611,0.039520833,0.0499748,0.062228824,0.078183507,0.102632957,0.147881208,0.459152517,0.428626441,0.574503362,12626507,4227.552516,2599.468848,0,micro,survey
624,OHI,Spain,ESP,ECHP-LIS,1996,national,national,1996,income,1,"1993 - 2000",2.15,0.014911164,0.009103908,0.007141874,0.022836562,29.71163219,24.52945902,0.264761916,0.364675456,0.315477674,0.019656401,0.040150314,0.052802248,0.063961502,0.076122604,0.089458888,0.104650624,0.125463728,0.160918902,0.266814789,106.0800576,0.702861428,39889852,20448.60149,12682.62217,0,micro,survey
625,MNA,Djibouti,DJI,EDAM,2002,national,national,2002,consumption,0,2002,2.15,0.225472135,0.06855668,0.02991751,0.094083758,4.727461731,3.546277599,0.273394131,0.39997839,0.346271513,0.023130203,0.037048512,0.047772543,0.05804263,0.069098537,0.081986334,0.098020079,0.119805559,0.157354101,0.307741501,0.617392951,104.7365341,789129,1609.697107,NULL,0,micro,survey
626,LAC,Ecuador,ECU,ENEMDU,2003,national,national,2003,income,6,"2003 - 2006",2.15,0.148536533,0.058113694,0.033078972,0.089643532,9.734901657,5.706035477,0.530415009,0.535286921,0.505728426,0.010411305,0.022246599,0.031791026,0.041402338,0.052412833,0.066175105,0.084523865,0.110263669,0.160578559,0.420194702,0.623963505,0.574503362,13301184,4463.597184,2925.108948,0,micro,survey
627,LAC,Ecuador,ECU,ENEMDU,2004,national,national,2004,income,6,"2003 - 2006",2.15,0.150170409,0.062320089,0.03819973,0.082186969,9.58732942,5.604105801,0.532111768,0.539319908,0.500310299,0.009751645,0.022285121,0.031816951,0.041220959,0.052165607,0.06549886,0.08416814,0.109829399,0.158938522,0.424324796,0.634571705,0.574503362,13534593,4746.807173,3059.672764,0,micro,survey
628,OHI,Spain,ESP,ECHP-LIS,1997,national,national,1997,income,1,"1993 - 2000",2.15,0.009859978,0.006121194,0.004907878,0.01606363,30.99577354,25.94161327,0.24071082,0.353262696,0.302403477,0.021984699,0.042709992,0.054127084,0.064736873,0.076628718,0.090044759,0.104681383,0.124604775,0.157814777,0.262666939,108.170976,0.702861428,40057389,21117.01858,12986.85563,0,micro,survey
629,LAC,"Dominican Republic",DOM,ECNFT-Q03,2021,national,national,2021,income,6,"2017 - 2021",2.15,0.008537285,0.002078797,0.001016789,0.002593129,14.04361086,10.56639926,0.250770209,0.38529852,0.327635825,0.025632247,0.039856901,0.050430003,0.060039867,0.069769045,0.081930291,0.097066277,0.117889503,0.154928894,0.302456973,1.184462912,24.39057732,11117873,8410.60583,5720.17459,0,micro,survey
